breadth,depth,dev,relative_breadth,relative_depth
58,1549,Sergiy Shyrkov,33.22857142857143,42.1314670073718
31,765,bpapez,10.061904761904762,10.355587448342208
17,151,Thomas Draier,4.328571428571429,2.286164209936301
24,302,oyevstafyev,6.478571428571429,4.2186422415439715
2,4,Florent BOURASSE,0.2857142857142857,0.015407319952774497
10,62,David Griffon,1.6285714285714286,0.5939835342129153
1,2,Oleksandr Ievstafiev,0.3333333333333333,0.02857142857142857
20,93,jkevan,4.311904761904762,1.3407381279453483
2,3,Serge Huber,0.34285714285714286,0.029438682123245883
